-1.889918689873041069e-01 -1.881831946761894636e-01 -1.858076858891434535e-01 -1.820056532855130749e-01 -1.769793340199098675e-01 -1.709599795562879998e-01 -1.641794665211962212e-01 -1.568508554593205928e-01 -1.491580406533255798e-01 -1.412524537704539507e-01 -1.332542923250198408e-01 -1.252561308795856199e-01 -1.173274243467759131e-01 -1.095190112910907343e-01 -1.018671640155927038e-01 -9.439701145195224241e-02 -8.712531820177114861e-02 -8.006267989996006251e-02 -7.321522410319784846e-02 -6.658590931908699162e-02 -6.017550616340765907e-02 -5.398333160707008416e-02 -4.800779378323247193e-02 -4.224679264998094930e-02 -3.669801156488129712e-02 -3.135912656761413730e-02 -2.622795367699159996e-02 -2.130254949814009216e-02 -1.658127661350377799e-02 -1.206284234065145046e-02 -7.746317268015027666e-03 -3.631138357211355014e-03 2.828998043582882306e-04 3.995662905482309443e-03 7.506701921533926597e-03 1.081528365479562763e-02 1.392042555668483554e-02 1.682093381077739633e-02 1.951544380486184074e-02 2.200246221233803992e-02 2.428040995435456692e-02 2.634766533744428360e-02 2.820260666814008652e-02 2.984365364547187163e-02 3.126930683224647678e-02 3.247818451312450838e-02 3.346905626691756147e-02 3.424087261600524540e-02 3.479279016959307969e-02 3.512419175043039049e-02 3.523470108576267495e-02
-1.738335007705425206e-01 -1.731647101890132212e-01 -1.711925146560681343e-01 -1.680133060412737078e-01 -1.637697968117911018e-01 -1.586309320681293655e-01 -1.527729465421727995e-01 -1.463647803703475025e-01 -1.395587961199196425e-01 -1.324862265864392985e-01 -1.252561308795856476e-01 -1.179565802601075380e-01 -1.106570296406294424e-01 -1.034111423015847131e-01 -9.625961460714861639e-02 -8.923275658706085467e-02 -8.235272317864378300e-02 -7.563537426679639575e-02 -6.909178629125266313e-02 -6.272945826489594034e-02 -5.655326079968493735e-02 -5.056617490104092782e-02 -4.476986198103077852e-02 -3.916510009790166724e-02 -3.375211508199867094e-02 -2.853082952217998389e-02 -2.350104775977974667e-02 -1.866259107489348992e-02 -1.401539406989490109e-02 -9.559570743534487325e-03 -5.295456788935144245e-03 -1.223633134189258459e-03 2.655065415483652980e-03 6.339553454458975168e-03 9.828507851777667712e-03 1.312038839037802350e-02 1.621346468770376928e-02 1.910584816133047495e-02 2.179552796872537279e-02 2.428040995435457039e-02 2.655835769637108698e-02 2.862723477292792792e-02 3.048494737679372998e-02 3.212948640694841818e-02 3.355896816641644465e-02 3.477167280463735327e-02 3.576607966661971699e-02 3.654089875480052985e-02 3.709509757597897334e-02 3.742792273602065650e-02 3.753891575837123296e-02
-1.600127137168395330e-01 -1.594496306532527941e-01 -1.577843565048423768e-01 -1.550852594117224925e-01 -1.514556151178514942e-01 -1.470210053622655888e-01 -1.419166072090183861e-01 -1.362765233599769754e-01 -1.302261368695662447e-01 -1.238775255757977867e-01 -1.173274243467759270e-01 -1.106570296406294701e-01 -1.039329716540496745e-01 -9.720891366746989282e-02 -9.052739552435629111e-02 -8.392167711049873524e-02 -7.741744365894676072e-02 -7.103430769732906047e-02 -6.478708853012049573e-02 -5.868687664955916927e-02 -5.274190386939516667e-02 -4.695824521637787657e-02 -4.134037914194810259e-02 -3.589163067859628409e-02 -3.061451914303175634e-02 -2.551102867932735288e-02 -2.058281676505389901e-02 -1.583137297175919028e-02 -1.125813784764781791e-02 -6.864589774656455236e-03 -2.652306010001796808e-03 1.376997193905811143e-03 5.221441537306615276e-03 8.878977645092272705e-03 1.234738764073975252e-02 1.562429736723502938e-02 1.870719664242175700e-02 2.159346617811535446e-02 2.428040995435459121e-02 2.676529193998378187e-02 2.904537610384727922e-02 3.111796868110258685e-02 3.298046165915847344e-02 3.463037643911168889e-02 3.606540662183350954e-02 3.728345887238872919e-02 3.828269084012345114e-02 3.906154516059810039e-02 3.961877864350157180e-02 3.995348585930208474e-02 4.006511647568098550e-02
-1.473180927903098014e-01 -1.468367422023160729e-01 -1.454100212983257256e-01 -1.430877599829220859e-01 -1.399463988856266550e-01 -1.360808670540631093e-01 -1.315959535716580975e-01 -1.265985689909757683e-01 -1.211917024225706574e-01 -1.154703145004097042e-01 -1.095190112910908037e-01 -1.034111423015847409e-01 -9.720891366746990669e-02 -9.096414518988890641e-02 -8.471937671230792000e-02 -7.850911267163117324e-02 -7.236106664931549193e-02 -6.629732433345267295e-02 -6.033538348234120108e-02 -5.448905593382516455e-02 -4.876923281195870430e-02 -4.318452295312733002e-02 -3.774177869178740874e-02 -3.244652433150362059e-02 -2.730330213220470703e-02 -2.231594928704377923e-02 -1.748781764934931315e-02 -1.282194619944157510e-02 -8.321194574280736320e-03 -3.988344497441706320e-03 1.738253296786025160e-04 4.162486382507678273e-03 7.974725894744717769e-03 1.160752794786373485e-02 1.505776769885405243e-02 1.832221679540060530e-02 2.139755833663286796e-02 2.428040995435455998e-02 2.696735373059379673e-02 2.945497174737864848e-02 3.173988609793169935e-02 3.381880218847665986e-02 3.568855413962584988e-02 3.734615106850635441e-02 3.878882300941713379e-02 4.001406522296047097e-02 4.101967966088721634e-02 4.180381240396681408e-02 4.236498597812716344e-02 4.270212558200506964e-02 4.281457842574861589e-02
-1.355861730397674714e-01 -1.351692240673759149e-01 -1.339312265032222282e-01 -1.319093603360139977e-01 -1.291613533876700970e-01 -1.257601103967020684e-01 -1.217877710325752233e-01 -1.173300966096974818e-01 -1.124717893293311760e-01 -1.072930187121795276e-01 -1.018671640155929259e-01 -9.625961460714876905e-02 -9.052739552435637438e-02 -8.471937671230793387e-02 -7.887685346335526759e-02 -7.303433021440257356e-02 -6.722038593323131916e-02 -6.145853950482488282e-02 -5.576806513196647108e-02 -5.016473079144154884e-02 -4.466144849148717677e-02 -3.926883509238537212e-02 -3.399568834057058175e-02 -2.884938582342606861e-02 -2.383621576723966157e-02 -1.896164868729377853e-02 -1.423055834585799928e-02 -9.647399602377065841e-03 -5.216349752591845079e-03 -9.414189705082411184e-04 3.173465443650239255e-03 7.124397111701575268e-03 1.090744771130085222e-02 1.451864055276389474e-02 1.795393841141209798e-02 2.120924377888044193e-02 2.428040995435454263e-02 2.716326157207623465e-02 2.985362326628733867e-02 3.234735522100531252e-02 3.464039435202422718e-02 3.672879983524651726e-02 3.860880164236187018e-02 4.027685068587068956e-02 4.172966912436822107e-02 4.296429934914883231e-02 4.397815017649817082e-02 4.476903881625479004e-02 4.533522728303519822e-02 4.567545206484249082e-02 4.578894606330335265e-02
-1.246881512340078935e-01 -1.243227545241976095e-01 -1.232363003111732053e-01 -1.214571014702416907e-01 -1.190295439323377641e-01 -1.160104501125000104e-01 -1.124649235522431484e-01 -1.084622570859075236e-01 -1.040723395728767736e-01 -9.936280700338435967e-02 -9.439701145195233956e-02 -8.923275658706095181e-02 -8.392167711049883239e-02 -7.850911267163121487e-02 -7.303433021440255968e-02 -6.753096878939253422e-02 -6.202760736438239775e-02 -5.654838262064909582e-02 -5.111360674925822384e-02 -4.574035360848736215e-02 -4.044299527016306101e-02 -3.523368058435648320e-02 -3.012275375468345673e-02 -2.511911485439039665e-02 -2.023052642603410597e-02 -1.546387134903365670e-02 -1.082536744441183786e-02 -6.320744111616829163e-03 -1.955385863201339856e-03 2.265552924350350272e-03 6.337058303729021548e-03 1.025418890934753045e-02 1.401202728599322718e-02 1.760564814047887658e-02 2.103010161515000975e-02 2.428040995435453570e-02 2.735157612982862946e-02 3.023860311330847997e-02 3.293652254147403508e-02 3.544043151833101840e-02 3.774553625391340733e-02 3.984720115812330488e-02 4.174100190870445870e-02 4.342278090824638198e-02 4.488870345303618697e-02 4.613531287276848719e-02 4.715958287970180990e-02 4.795896540151894233e-02 4.853143227291634165e-02 4.887550933102627337e-02 4.899030169777982696e-02
-1.145209228478687308e-01 -1.141973424842334661e-01 -1.132341187470313898e-01 -1.116532013014419067e-01 -1.094892707589393138e-01 -1.067872225687170468e-01 -1.035992159779896143e-01 -9.998166860881270435e-02 -9.599250487288422951e-02 -9.168885827652868692e-02 -8.712531820177119024e-02 -8.235272317864385239e-02 -7.741744365894685787e-02 -7.236106664931553356e-02 -6.722038593323137468e-02 -6.202760736438241856e-02 -5.681069211425662790e-02 -5.159377686413083031e-02 -4.639762563593002875e-02 -4.124008162308667041e-02 -3.613649839632123578e-02 -3.110013822019403948e-02 -2.614253123941634449e-02 -2.127379341341796223e-02 -1.650290373347271591e-02 -1.183794283839489751e-02 -7.286295971138872368e-03 -2.854823536477085668e-03 1.449997487052969965e-03 5.621958227381962901e-03 9.655025937567960140e-03 1.354327293596629435e-02 1.728082438284564426e-02 2.086182310800837464e-02 2.428040995435450794e-02 2.753071829355903041e-02 3.060688149729695953e-02 3.350305220985501375e-02 3.621343226796928244e-02 3.873231205693135337e-02 4.105411798717509275e-02 4.317346663462891254e-02 4.508522392608633328e-02 4.678456758537412330e-02 4.826705090676170623e-02 4.952866580918700162e-02 5.056590306802155599e-02 5.137580763720287630e-02 5.195602707608506371e-02 5.230485128856646876e-02 5.242124206576338069e-02
-1.050008551889999586e-01 -1.047115738178361760e-01 -1.038496308912770921e-01 -1.024323142295550798e-01 -1.004871152332605794e-01 -9.804995342543916526e-02 -9.516304918218544684e-02 -9.187269649846931119e-02 -8.822715303331898906e-02 -8.427480302807485724e-02 -8.006267989996004864e-02 -7.563537426679645126e-02 -7.103430769732917149e-02 -6.629732433345272846e-02 -6.145853950482492445e-02 -5.654838262064911664e-02 -5.159377686413085112e-02 -4.661840708568760344e-02 -4.164303730724438352e-02 -3.668584885160796477e-02 -3.176277847184118958e-02 -2.688784266068206322e-02 -2.207343956936985013e-02 -1.733062382639235718e-02 -1.266935225604391355e-02 -8.098700299934360677e-03 -3.627050065271642410e-03 7.377484497943831475e-04 4.988241120508346386e-03 9.117256560556572312e-03 1.311781428319456350e-02 1.698305251410404254e-02 2.070617420141465659e-02 2.428040995435449406e-02 2.769899680070062736e-02 3.095517176823014277e-02 3.404217935594511940e-02 3.695329196084528450e-02 3.968184226361674144e-02 4.222126645425005459e-02 4.456515700322670470e-02 4.670732346713096089e-02 4.864185957563777613e-02 5.036321460040209252e-02 5.186626677944949915e-02 5.314639638919616688e-02 5.419955594599451532e-02 5.502233500318592929e-02 5.561201710565463752e-02 5.596662668139122665e-02 5.608496398814085543e-02
-9.605935027245876556e-02 -9.579846670683425658e-02 -9.502051677068580615e-02 -9.373930949224097697e-02 -9.197692251910885575e-02 -8.976242671759368519e-02 -8.713033082684375208e-02 -8.411891516956016002e-02 -8.076860773384737791e-02 -7.712052090249160718e-02 -7.321522410319782070e-02 -6.909178629125270477e-02 -6.478708853012062063e-02 -6.033538348234125659e-02 -5.576806513196649884e-02 -5.111360674925825853e-02 -4.639762563593005651e-02 -4.164303730724439045e-02 -3.687026765575197179e-02 -3.209749800425955313e-02 -2.734092397875349106e-02 -2.261501438132317715e-02 -1.793276055098866339e-02 -1.330591006673771323e-02 -8.745181164376197858e-03 -4.260456040026996613e-03 1.390475601922797695e-04 4.444626280417914715e-03 8.647961984629458712e-03 1.274101261114141646e-02 1.671592212054967899e-02 2.056494863584064706e-02 2.428040995435446631e-02 2.785464570729430725e-02 3.127999552586334386e-02 3.454879262271576268e-02 3.765337219740813590e-02 4.058609401396425648e-02 4.333937837140236504e-02 4.590575449322533558e-02 4.827792010435069670e-02 5.044881065503045020e-02 5.241167630893171780e-02 5.416016446114695071e-02 5.568840522143801014e-02 5.699109702215359591e-02 5.806358932357440911e-02 5.890195932389172273e-02 5.950307966195628878e-02 5.986467434320298653e-02 5.998536052401753221e-02
-8.763961248716645169e-02 -8.740242596635625083e-02 -8.669465999239100995e-02 -8.552748444961416618e-02 -8.391883863334029248e-02 -8.189250009898302318e-02 -7.947693223803568852e-02 -7.670402561908025441e-02 -7.360784183001879699e-02 -7.022344874484651167e-02 -6.658590931908697774e-02 -6.272945826489595422e-02 -5.868687664955928029e-02 -5.448905593382523393e-02 -5.016473079144158354e-02 -4.574035360848737602e-02 -4.124008162308663572e-02 -3.668584885160794395e-02 -3.209749800425954619e-02 -2.749295153092478489e-02 -2.288840505759002705e-02 -1.829853033486845623e-02 -1.373667818652394082e-02 -9.215074725193589389e-03 -4.745006294696169774e-03 -3.369902559897040547e-04 3.999070065649834929e-03 8.253747127055536745e-03 1.241796792645015642e-02 1.648290977882994196e-02 2.043991295202210803e-02 2.428040995435443508e-02 2.799587127286824739e-02 3.157776739460489007e-02 3.501754697274266082e-02 3.830663099936145594e-02 4.143642279700738423e-02 4.439833352620129597e-02 4.718382271480315443e-02 4.978445304289821904e-02 5.219195826592032406e-02 5.439832273970839766e-02 5.639587054391170112e-02 5.817736171381601012e-02 5.973609262300205031e-02 6.106599715440584608e-02 6.216174500225773308e-02 6.301883330685024986e-02 6.363366787507576672e-02 6.400363050544687071e-02 6.412712942152333506e-02
-7.969424774349462282e-02 -7.947696467903332673e-02 -7.882821278290789990e-02 -7.775712968048428819e-02 -7.627844746565512479e-02 -7.441180280696244043e-02 -7.218087240723579379e-02 -6.961241323870638598e-02 -6.673528522230107174e-02 -6.357952292778867864e-02 -6.017550616340772152e-02 -5.655326079968498593e-02 -5.274190386939524994e-02 -4.876923281195877369e-02 -4.466144849148721840e-02 -4.044299527016308876e-02 -3.613649839632122190e-02 -3.176277847184116876e-02 -2.734092397875345290e-02 -2.288840505758999583e-02 -1.842121438581334480e-02 -1.395402371403669378e-02 -9.500347135045061203e-03 -5.072704352816531995e-03 -6.827790332251778204e-04 3.658431245114512637e-03 7.940475831341230889e-03 1.215332423570424265e-02 1.628725281528567784e-02 2.033274562570609734e-02 2.428040995435439692e-02 2.812090695668671009e-02 3.184489778815916688e-02 3.544300562551432054e-02 3.890579397114096727e-02 4.222376160497992581e-02 4.538735446505870463e-02 4.838699457903035406e-02 5.121312591871072378e-02 5.385627669764406905e-02 5.630713717672396895e-02 5.855665149397112912e-02 6.059612141319067197e-02 6.241731922720335918e-02 6.401260640234833488e-02 6.537505397020990094e-02 6.649856022420047585e-02 6.737796102617575611e-02 6.800912802604965057e-02 6.838905038198543618e-02 6.851589615118215681e-02
